sheet,sheet_unicode_escape,cell,row,col,value,data_type,formula,is_error,hyperlink,comment,is_merged,merged_range,number_format,font_name,font_size,font_bold,font_italic,font_underline,font_color,fill_type,fill_fg,fill_bg,align_h,align_v,align_wrap,border_left,border_right,border_top,border_bottom
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,B9,9,2,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,C9,9,3,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,D9,9,4,الإيرادات,s,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,thin,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,E9,9,5,,n,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,F9,9,6,='قائمة الدخل التقديرية'!D6,f,='قائمة الدخل التقديرية'!D6,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,G9,9,7,='قائمة الدخل التقديرية'!E6,f,='قائمة الدخل التقديرية'!E6,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,H9,9,8,='قائمة الدخل التقديرية'!F6,f,='قائمة الدخل التقديرية'!F6,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,I9,9,9,='قائمة الدخل التقديرية'!G6,f,='قائمة الدخل التقديرية'!G6,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,J9,9,10,='قائمة الدخل التقديرية'!H6,f,='قائمة الدخل التقديرية'!H6,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,thin,thin,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,K9,9,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,L9,9,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,M9,9,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,N9,9,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,O9,9,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,P9,9,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,Q9,9,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,R9,9,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,S9,9,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,A10,10,1,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,B10,10,2,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,C10,10,3,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,D10,10,4,التكاليف المتغيرة ,s,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,thin,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,E10,10,5,,n,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,F10,10,6,='قائمة الدخل التقديرية'!D10,f,='قائمة الدخل التقديرية'!D10,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,G10,10,7,='قائمة الدخل التقديرية'!E10,f,='قائمة الدخل التقديرية'!E10,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,H10,10,8,='قائمة الدخل التقديرية'!F10,f,='قائمة الدخل التقديرية'!F10,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,I10,10,9,='قائمة الدخل التقديرية'!G10,f,='قائمة الدخل التقديرية'!G10,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,J10,10,10,='قائمة الدخل التقديرية'!H10,f,='قائمة الدخل التقديرية'!H10,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,thin,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,K10,10,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,L10,10,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,M10,10,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,N10,10,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,O10,10,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,P10,10,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,Q10,10,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,R10,10,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,S10,10,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,A11,11,1,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,B11,11,2,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,C11,11,3,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,D11,11,4,التكاليف الثابتة ,s,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,thin,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,E11,11,5,,n,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,F11,11,6,='قائمة الدخل التقديرية'!D20,f,='قائمة الدخل التقديرية'!D20,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,G11,11,7,='قائمة الدخل التقديرية'!E20,f,='قائمة الدخل التقديرية'!E20,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,H11,11,8,='قائمة الدخل التقديرية'!F20,f,='قائمة الدخل التقديرية'!F20,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,I11,11,9,='قائمة الدخل التقديرية'!G20,f,='قائمة الدخل التقديرية'!G20,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,J11,11,10,='قائمة الدخل التقديرية'!H20,f,='قائمة الدخل التقديرية'!H20,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,thin,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,K11,11,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,L11,11,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,M11,11,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,N11,11,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,O11,11,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,P11,11,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,Q11,11,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,R11,11,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,S11,11,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,A12,12,1,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,B12,12,2,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,C12,12,3,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,D12,12,4,نسبة هامش المساهمة ,s,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,thin,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,E12,12,5,,n,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,F12,12,6,=100%-(F10/F9),f,=100%-(F10/F9),False,,,False,,0%,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,G12,12,7,=100%-(G10/G9),f,=100%-(G10/G9),False,,,False,,0%,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,H12,12,8,=100%-(H10/H9),f,=100%-(H10/H9),False,,,False,,0%,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,I12,12,9,=100%-(I10/I9),f,=100%-(I10/I9),False,,,False,,0%,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,J12,12,10,=100%-(J10/J9),f,=100%-(J10/J9),False,,,False,,0%,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,thin,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,K12,12,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,L12,12,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,M12,12,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,N12,12,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,O12,12,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,P12,12,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,Q12,12,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,R12,12,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,S12,12,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,A13,13,1,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,B13,13,2,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,C13,13,3,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,D13,13,4,نقطة التعادل بالقيمة ,s,,False,,,False,,General,Sakkal Majalla,10.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,thin,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,E13,13,5,,n,,False,,,False,,General,Sakkal Majalla,11.0,True,False,,theme:1,solid,theme:0,indexed:64,,,False,,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,F13,13,6,=F11/F12,f,=F11/F12,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,FFFF0000,solid,theme:0,indexed:64,,,False,,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,G13,13,7,=G11/G12,f,=G11/G12,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,FFFF0000,solid,theme:0,indexed:64,,,False,,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,H13,13,8,=H11/H12,f,=H11/H12,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,FFFF0000,solid,theme:0,indexed:64,,,False,,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,I13,13,9,=I11/I12,f,=I11/I12,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,FFFF0000,solid,theme:0,indexed:64,,,False,,,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,J13,13,10,=J11/J12,f,=J11/J12,False,,,False,,"_-* #,##0_-;_-* #,##0\-;_-* ""-""??_-;_-@_-",Sakkal Majalla,11.0,True,False,,FFFF0000,solid,theme:0,indexed:64,,,False,,thin,,thin
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,K13,13,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,L13,13,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,M13,13,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,N13,13,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
تحليل التعادل ,\u062a\u062d\u0644\u064a\u0644 \u0627\u0644\u062a\u0639\u0627\u062f\u0644 ,O13,13,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
